record_seq,record_wall_time_iso,record_wall_time_float,record_ros_time,record_dt_since_start,record_period,state_received,control_received,state_msg_ros_time,state_msg_wall_time,state_msg_age_ros,state_msg_age_wall,control_msg_ros_time,control_msg_wall_time,control_msg_age_ros,control_msg_age_wall,header_seq,header_stamp,header_frame_id,child_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,euler_roll,euler_pitch,euler_yaw,vel_linear_x,vel_linear_y,vel_linear_z,vel_angular_x,vel_angular_y,vel_angular_z,acc_linear_x,acc_linear_y,acc_linear_z,acc_angular_x,acc_angular_y,acc_angular_z,lateral_steering_angle,lateral_steering_angle_velocity,lateral_rear_wheel_angle,lateral_rear_wheel_angle_velocity,wheel_speed_left_front,wheel_speed_left_rear,wheel_speed_right_front,wheel_speed_right_rear,gear,control_mode,hand_brake,emergency,clutch,steering_mode,throttle_fb,brake_fb,tracking_lateral_tracking_error,tracking_heading_angle_error,tracking_velocity_error,trailer_pose_position_x,trailer_pose_position_y,trailer_pose_position_z,trailer_pose_orientation_x,trailer_pose_orientation_y,trailer_pose_orientation_z,trailer_pose_orientation_w,trailer_euler_roll,trailer_euler_pitch,trailer_euler_yaw,trailer_vel_linear_x,trailer_vel_linear_y,trailer_vel_linear_z,trailer_vel_angular_x,trailer_vel_angular_y,trailer_vel_angular_z,trailer_acc_linear_x,trailer_acc_linear_y,trailer_acc_linear_z,trailer_acc_angular_x,trailer_acc_angular_y,trailer_acc_angular_z,ltr_state_ltr,ltr_state_ltr_rate,control_header_seq,control_header_stamp,control_header_frame_id,control_longitudinal_velocity,control_longitudinal_acceleration,control_longitudinal_jerk,control_lateral_steering_angle,control_lateral_steering_angle_velocity,control_lateral_rear_wheel_angle,control_lateral_rear_wheel_angle_velocity,control_throttle,control_brake,control_gear,control_control_mode,control_emergency,control_hand_brake,control_clutch,control_steering_mode
10,2026-03-28 22:18:20.757795,1774707500.7578158,1774707500.7578197,0.5677380561828613,0.05,1,1,1774707500.746922,1774707500.749449,0.010897636413574219,0.008366823196411133,1774707500.7321174,1774707500.7557333,0.025702238082885742,0.0020825862884521484,25689,1774707500.746922,ego_vehicle/odometry,ego_vehicle,5.902910277983265,1.0203704691367117,0.3249044716358185,-0.06347747612057027,0.03150048675939357,0.9974437669267775,0.009179388770724457,0.06221984699368477,0.12755434215068817,3.127162218093872,-0.0008087158203125,0.0,0.0,0.005712774582207203,-0.0019964403472840786,-0.003213096410036087,-0.25409048795700073,0.20633065700531006,9.749963760375977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18310546875,-0.18310546875,-0.18310546875,-0.18310546875,1,0,0,0,1,1,0.0,0.0,-0.03597623107217377,-4.664278035448888e-05,1.5008087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,0.0,-0.0,0.1,0.19,10.040000000000001,0.0,0.0,0.0,-0.0003098121378570795,-0.0012242755619809031,4569,1774707500.7321174,ego_vehicle,1.5,29.37169488986525,0.0,-0.0076879161159049865,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
11,2026-03-28 22:18:20.807723,1774707500.8077388,1774707500.8077419,0.6176609992980957,0.05,1,1,1774707500.7966142,1774707500.798054,0.011127710342407227,0.00968480110168457,1774707500.781546,1774707500.8075266,0.026195764541625977,0.00021219253540039062,25694,1774707500.7966142,ego_vehicle/odometry,ego_vehicle,5.90308763972806,1.0201343633742692,0.34306299686431885,-0.06339861051140958,0.03162402133311462,0.9974448002963121,0.009187372953973746,0.062468044459819794,0.12739865481853485,3.127157211303711,0.0,0.0,0.0,-0.00017182869487442076,0.0019853459671139717,0.0029167928732931614,-0.24636536836624146,0.2813291549682617,9.779356956481934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03620822590063983,0.00011905813212109706,1.4991912841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.0,0.08,0.11,9.97,0.0,0.0,0.0,-0.00040604363312013447,-0.0004841066838707775,4570,1774707500.781546,ego_vehicle,1.5,30.33027936570438,0.0,-0.006481102207239418,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
12,2026-03-28 22:18:20.857786,1774707500.8577971,1774707500.8578012,0.6677193641662598,0.05,1,1,1774707500.856251,1774707500.8479176,0.0015501976013183594,0.009879589080810547,1774707500.8305182,1774707500.8518715,0.0272829532623291,0.005925655364990234,25699,1774707500.856251,ego_vehicle/odometry,ego_vehicle,5.900186761292674,1.0210766841158643,0.3182127773761749,-0.06349908238606228,0.03156133682017,0.9974411186070828,0.009108428300379761,0.06235131993889808,0.12759406864643097,3.1273140907287598,-0.0008087158203125,0.0,0.0,0.003311926731839776,-0.0014584179734811187,-0.003740577958524227,-0.2540746331214905,0.20330482721328735,9.749987602233887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18310546875,-0.18310546875,-0.18310546875,-0.18310546875,1,0,0,0,1,1,0.0,0.0,-0.035355329556889525,0.0002549567222089877,1.5008087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.002,0.1,0.19,10.03,0.0,0.0,0.0,-0.00022839954181108624,0.0012675130274146795,4571,1774707500.8305182,ego_vehicle,1.5,30.629637531319823,0.0,-0.007168309815431767,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
13,2026-03-28 22:18:20.907859,1774707500.907879,1774707500.9078832,0.7178013324737549,0.05,1,1,1774707500.89601,1774707500.8982172,0.011873245239257812,0.00966191291809082,1774707500.8812275,1774707500.9041886,0.02665567398071289,0.003690481185913086,25704,1774707500.89601,ego_vehicle/odometry,ego_vehicle,5.906548717550968,1.0203266193024694,0.4148053526878357,-0.06331009224000543,0.03148912324165378,0.9974555035229866,0.009098671866778332,0.0622084066271782,0.12721386551856995,3.1273128986358643,0.00040435791015625,0.0,0.0,-0.0009717248613014817,0.002788607031106949,0.001322436612099409,-0.24574899673461914,0.2866957187652588,9.776376724243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03601227490746389,0.00027474546427441737,1.4991912841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.0,0.07,0.12,9.98,0.0,0.0,0.0,-9.635605238145217e-05,0.0016773161478340626,4572,1774707500.8812275,ego_vehicle,1.5,29.58048833126644,0.0,-0.007506971343153888,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
14,2026-03-28 22:18:20.957884,1774707500.957899,1774707500.957903,0.7678213119506836,0.05,1,1,1774707500.9457107,1774707500.9481292,0.012192249298095703,0.009769916534423828,1774707500.931383,1774707500.953747,0.0265200138092041,0.004152059555053711,25709,1774707500.9457107,ego_vehicle/odometry,ego_vehicle,5.904218447069535,1.0211473239543352,0.3944866359233856,-0.06339783808102636,0.03144498769948053,0.9974518640137624,0.009039128868550612,0.06212661787867547,0.127385288476944,3.127432346343994,0.0,0.0,0.0,0.0046523986384272575,-0.0028051852714270353,-0.0032230596989393234,-0.26434648036956787,0.211198627948761,9.76612663269043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03526143950164985,0.0003941931724043002,1.5008087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.002,0.09,0.2,10.03,0.0,0.0,0.0,-5.42002817383036e-05,0.0014465459389612079,4573,1774707500.931383,ego_vehicle,1.5,29.89891823640618,0.0,-0.00777614304964381,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
15,2026-03-28 22:18:21.007854,1774707501.0078692,1774707501.007873,0.8177914619445801,0.05,1,1,1774707501.005356,1774707500.9985216,0.0025169849395751953,0.009347677230834961,1774707500.9805024,1774707501.000532,0.027370691299438477,0.007337331771850586,25714,1774707501.005356,ego_vehicle/odometry,ego_vehicle,5.909246196588554,1.0223813820625396,0.4077468514442444,-0.06328915309298039,0.03155170805493793,0.9974548359163253,0.009100721220088577,0.06233427301049234,0.12717294692993167,3.1273155212402344,0.0,0.0,0.0,-0.0009760991670191288,0.0030568744987249374,0.0026577552780508995,-0.23793858289718628,0.28068673610687256,9.778190612792969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03391921957585002,0.0002447047233076205,1.4991912841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,0.001,0.08,0.11,9.97,0.0,0.0,0.0,-2.2865742721478455e-05,0.0009850574424490333,4574,1774707500.9805024,ego_vehicle,1.5,30.521418969613695,0.0,-0.0075891180155955055,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
16,2026-03-28 22:18:21.057804,1774707501.0578232,1774707501.0578275,0.8677453994750977,0.05,1,1,1774707501.005356,1774707501.049746,0.05247139930725098,0.008077144622802734,1774707501.032505,1774707501.0527713,0.025322437286376953,0.005051851272583008,25719,1774707501.005356,ego_vehicle/odometry,ego_vehicle,5.909246196588554,1.0223813820625396,0.4077468514442444,-0.06328915309298039,0.03155170805493793,0.9974548359163253,0.009100721220088577,0.06233427301049234,0.12717294692993167,3.1273155212402344,-0.0008087158203125,0.0,0.0,0.004649427719414234,-0.0020046234130859375,-0.003220002166926861,-0.26551660895347595,0.20517876744270325,9.746919631958008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18310546875,-0.18310546875,-0.18310546875,-0.18310546875,1,0,0,0,1,1,0.0,0.0,-0.03391921957585002,0.00027736806864453456,1.5008087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.001,0.1,0.18,10.03,0.0,0.0,0.0,-1.2861980394518469e-05,0.0007187658338807523,4575,1774707501.032505,ego_vehicle,1.5,28.8290426329193,0.0,-0.007412676943479955,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
17,2026-03-28 22:18:21.107826,1774707501.1078424,1774707501.107847,0.9177646636962891,0.05,1,1,1774707501.005356,1774707501.0980194,0.10249090194702148,0.009823083877563477,1774707501.032505,1774707501.0527713,0.07534193992614746,0.055071115493774414,25724,1774707501.005356,ego_vehicle/odometry,ego_vehicle,5.909246196588554,1.0223813820625396,0.4077468514442444,-0.06328915309298039,0.03155170805493793,0.9974548359163253,0.009100721220088577,0.06233427301049234,0.12717294692993167,3.1273155212402344,0.0,0.0,0.0,0.004368805792182684,-0.0017316386802121997,0.00185199617408216,-0.24692773818969727,0.2543067932128906,9.771581649780273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03391921957585002,0.00027736806864453456,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,0.0,0.001,0.07,0.11,9.98,0.0,0.0,0.0,-0.00043373534572310746,-0.0033642305061221123,4575,1774707501.032505,ego_vehicle,1.5,28.8290426329193,0.0,-0.007412676943479955,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
18,2026-03-28 22:18:21.157791,1774707501.1578093,1774707501.157813,0.9677314758300781,0.05,1,1,1774707501.1147065,1774707501.148584,0.0431065559387207,0.00922536849975586,1774707501.1316266,1774707501.1537664,0.026186466217041016,0.004042863845825195,25729,1774707501.1147065,ego_vehicle/odometry,ego_vehicle,5.9048296428801965,1.0256083408202779,0.3934212923049927,-0.06320166314417623,0.031642853554132606,0.997455862837919,0.00927800005521166,0.06249567493796347,0.12701010704040522,3.126965284347534,-0.00040435791015625,0.0,0.0,0.002514138352125883,-0.0009324796264991164,-0.00427834689617157,-0.26010364294052124,0.21233510971069336,9.755363464355469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.030651873430008032,0.00033220434183789394,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.002,0.1,0.18,10.03,0.0,0.0,0.0,-0.00024397613015025854,-0.00045027147280052304,4577,1774707501.1316266,ego_vehicle,1.5,30.13594626720599,0.0,-0.007463713233959436,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
19,2026-03-28 22:18:21.207823,1774707501.2078476,1774707501.207851,1.0177698135375977,0.05,1,1,1774707501.1942406,1774707501.1981075,0.013610363006591797,0.009740114212036133,1774707501.180511,1774707501.2063315,0.027339935302734375,0.001516103744506836,25734,1774707501.1942406,ego_vehicle/odometry,ego_vehicle,5.901323132013588,1.0271957102775593,0.3618427813053131,-0.06326024989367901,0.03161879560103489,0.9974525647496998,0.009315236034339482,0.06244208291172979,0.12712943553924558,3.1268908977508545,0.0,0.0,0.0,-0.0015044731553643942,0.0027842416893690825,0.0018519929144531488,-0.24035847187042236,0.2723334729671478,9.77875804901123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.029093439992019365,-0.00014725542073534825,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.0,0.08,0.11,9.98,0.0,0.0,0.0,-0.00024059823772404343,0.00022759100829716772,4578,1774707501.180511,ego_vehicle,1.5,30.676425997987444,0.0,-0.007066248488678467,0.0,0.0,0.0,0.1922238098133398,0.0,2,0,0,0,0,2
