record_seq,record_wall_time_iso,record_wall_time_float,record_ros_time,record_dt_since_start,record_period,state_received,control_received,state_msg_ros_time,state_msg_wall_time,state_msg_age_ros,state_msg_age_wall,control_msg_ros_time,control_msg_wall_time,control_msg_age_ros,control_msg_age_wall,header_seq,header_stamp,header_frame_id,child_frame_id,pose_position_x,pose_position_y,pose_position_z,pose_orientation_x,pose_orientation_y,pose_orientation_z,pose_orientation_w,euler_roll,euler_pitch,euler_yaw,vel_linear_x,vel_linear_y,vel_linear_z,vel_angular_x,vel_angular_y,vel_angular_z,acc_linear_x,acc_linear_y,acc_linear_z,acc_angular_x,acc_angular_y,acc_angular_z,lateral_steering_angle,lateral_steering_angle_velocity,lateral_rear_wheel_angle,lateral_rear_wheel_angle_velocity,wheel_speed_left_front,wheel_speed_left_rear,wheel_speed_right_front,wheel_speed_right_rear,gear,control_mode,hand_brake,emergency,clutch,steering_mode,throttle_fb,brake_fb,tracking_lateral_tracking_error,tracking_heading_angle_error,tracking_velocity_error,trailer_pose_position_x,trailer_pose_position_y,trailer_pose_position_z,trailer_pose_orientation_x,trailer_pose_orientation_y,trailer_pose_orientation_z,trailer_pose_orientation_w,trailer_euler_roll,trailer_euler_pitch,trailer_euler_yaw,trailer_vel_linear_x,trailer_vel_linear_y,trailer_vel_linear_z,trailer_vel_angular_x,trailer_vel_angular_y,trailer_vel_angular_z,trailer_acc_linear_x,trailer_acc_linear_y,trailer_acc_linear_z,trailer_acc_angular_x,trailer_acc_angular_y,trailer_acc_angular_z,ltr_state_ltr,ltr_state_ltr_rate,control_header_seq,control_header_stamp,control_header_frame_id,control_longitudinal_velocity,control_longitudinal_acceleration,control_longitudinal_jerk,control_lateral_steering_angle,control_lateral_steering_angle_velocity,control_lateral_rear_wheel_angle,control_lateral_rear_wheel_angle_velocity,control_throttle,control_brake,control_gear,control_control_mode,control_emergency,control_hand_brake,control_clutch,control_steering_mode
1207,2026-03-28 22:54:17.651713,1774709657.6517282,1774709657.6517315,60.44861721992493,0.05,1,1,1774709657.6379728,1774709657.651431,0.013758659362792969,0.0002970695495605469,1774709657.6109438,1774709657.611955,0.040787696838378906,0.03977322578430176,241359,1774709657.6379728,ego_vehicle/odometry,ego_vehicle,3.7617021710317458,1.0679051610756358,0.13348716497421265,-0.062299466395139884,0.030316467421890522,0.9975819023162491,0.005480552985946943,0.06030993536114692,0.12495485693216324,3.1343791484832764,-0.00040435791015625,0.0,0.0,0.00502511952072382,-0.002062027808278799,-0.0016197263030335307,-0.19739246368408203,0.1421145647764206,9.747118949890137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.022977077366828004,0.008704997855726315,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.003,0.06,0.14,9.950000000000001,0.0,0.0,0.0,-0.0005801601801067591,0.0017291564727202058,6489,1774709657.6109438,ego_vehicle,1.2,24.001908196446198,0.0,-0.025897802586273878,-0.5181718392061965,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1208,2026-03-28 22:54:17.694451,1774709657.6944644,1774709657.6944683,60.4913535118103,0.05,1,1,1774709657.697526,1774709657.6917076,-0.003057718276977539,0.002756834030151367,1774709657.6609716,1774709657.66197,0.03349661827087402,0.032494544982910156,241363,1774709657.697526,ego_vehicle/odometry,ego_vehicle,3.7597253648295013,1.068949410033787,0.13328087329864502,-0.06233919359708789,0.030304309375380464,0.9975799908261017,0.005443866120772711,0.06029009073972701,0.12503212690353396,3.134453773498535,0.0,0.0,0.0,0.00020885048434138298,0.0019270679913461208,0.0023833992891013622,-0.2052854597568512,0.2494555115699768,9.800573348999023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.022977077366828004,0.008704997855726315,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,0.001,0.07,0.23,9.98,0.0,0.0,0.0,-0.0005099012050777674,0.00214482843875885,6490,1774709657.6609716,ego_vehicle,1.2,23.986638482899483,0.0,-0.025196576368451275,-0.5036509736306742,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1209,2026-03-28 22:54:17.744391,1774709657.7444062,1774709657.74441,60.541295289993286,0.05,1,1,1774709657.7273011,1774709657.7417104,0.017108917236328125,0.002695798873901367,1774709657.710933,1774709657.711598,0.033477067947387695,0.03280830383300781,241368,1774709657.7273011,ego_vehicle/odometry,ego_vehicle,3.75875056861609,1.0695008727130793,0.13318613171577454,-0.062304299702297,0.030303596805992778,0.9975820198908824,0.005475385799488104,0.06028468161821366,0.12496413290500644,3.1343882083892822,0.0,0.0,0.0,0.0026269794907420874,-0.000731738458853215,-0.003484257496893406,-0.1950123906135559,0.12474139034748077,9.77114200592041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.0219869241440251,0.008779622870985104,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.003,0.06,0.14,9.98,0.0,0.0,0.0,-0.0003527853696141392,0.002762326505035162,6491,1774709657.710933,ego_vehicle,1.2,24.002408348136875,0.0,-0.024396479627660946,-0.4883076403283611,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1210,2026-03-28 22:54:17.794405,1774709657.7944229,1774709657.794427,60.59131193161011,0.05,1,1,1774709657.7769299,1774709657.7922254,0.01749706268310547,0.0021975040435791016,1774709657.7609456,1774709657.761876,0.03348135948181152,0.0325467586517334,241373,1774709657.7769299,ego_vehicle/odometry,ego_vehicle,3.758974924923069,1.0646957838019468,0.13304507732391357,-0.06231192395683737,0.03030291416479571,0.9975818709389292,0.005419252707148602,0.06029036641120911,0.1249760091304779,3.1345014572143555,-0.00040435791015625,0.0,0.0,0.0007473030127584934,0.0003263531543780118,0.002644464373588562,-0.17531919479370117,0.2686755955219269,9.823970794677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.02143143364025685,0.008714057761732175,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,0.001,0.08,0.16,9.97,0.0,0.0,0.0,-0.0006995145813561976,-0.0011683747870847583,6492,1774709657.7609456,ego_vehicle,1.2,23.9938676473067,0.0,-0.023917389591884556,-0.47822556694729074,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1211,2026-03-28 22:54:17.844414,1774709657.8444383,1774709657.8444421,60.64132738113403,0.05,1,1,1774709657.8265622,1774709657.841723,0.017879962921142578,0.0027153491973876953,1774709657.8109136,1774709657.811583,0.03352856636047363,0.03285527229309082,241378,1774709657.8265622,ego_vehicle/odometry,ego_vehicle,3.7589117907817884,1.0617902982096374,0.13386356830596924,-0.06223365802296101,0.03031225485724304,0.997585639974861,0.005570451552373466,0.06029015034437181,0.12482844293117527,3.1341938972473145,0.0008087158203125,0.0,0.0,0.0036908481270074844,-0.0009931474924087524,-0.002947673201560974,-0.21119141578674316,0.11751791834831238,9.760956764221191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18310546875,0.18310546875,0.18310546875,0.18310546875,1,0,0,0,1,1,0.0,0.0,-0.026266299163003756,0.008827306586805417,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.004,0.05,0.15,10.02,0.0,0.0,0.0,-0.00039347694837488234,0.0019461411284282804,6493,1774709657.8109136,ego_vehicle,1.2,23.99924183657989,0.0,-0.029975130558320105,-0.5998879551933,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1212,2026-03-28 22:54:17.894421,1774709657.894437,1774709657.894441,60.69132614135742,0.05,1,1,1774709657.8265622,1774709657.8919666,0.06787872314453125,0.0024704933166503906,1774709657.860932,1774709657.8616548,0.0335087776184082,0.03278231620788574,241383,1774709657.8265622,ego_vehicle/odometry,ego_vehicle,3.7589117907817884,1.0617902982096374,0.13386356830596924,-0.06223365802296101,0.03031225485724304,0.997585639974861,0.005570451552373466,0.06029015034437181,0.12482844293117527,3.1341938972473145,0.0,0.0,0.0,-0.0008539445698261261,0.0003354380023665726,0.0021185933146625757,-0.17047803103923798,0.25244325399398804,9.812601089477539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.02908015805352933,0.008519746619764401,1.1991912841796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.002,-0.001,0.001,0.08,0.24,10.01,0.0,0.0,0.0,-0.0007108270074240863,-0.0021046758629381657,6494,1774709657.860932,ego_vehicle,1.2,23.974905100903804,0.0,-0.029975130558320105,-0.5992796312012247,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1213,2026-03-28 22:54:17.944462,1774709657.9444818,1774709657.9444857,60.74137091636658,0.05,1,1,1774709657.836488,1774709657.9361918,0.10799765586853027,0.00829005241394043,1774709657.91164,1774709657.9125986,0.03284573554992676,0.03188323974609375,241387,1774709657.836488,ego_vehicle/odometry,ego_vehicle,3.7671566054648524,1.0598655686342198,0.13589699566364288,-0.06227132207797423,0.030216713487625217,0.9975862925328951,0.0055517225381709265,0.060100212693214417,0.12490204721689227,3.1342217922210693,0.0,0.0,0.0,0.0010312244994565845,-0.0017921985127031803,-0.0042823608964681625,-0.189608633518219,0.16369640827178955,9.763343811035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.030881314384010324,0.008519746619764401,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,-0.001,-0.0,0.06,0.09,9.89,0.0,0.0,0.0,-0.0010117104975506663,-0.0037470213137567043,6495,1774709657.91164,ego_vehicle,1.2,23.664989417115336,0.0,-0.031534422485731545,-0.6218848119997341,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1214,2026-03-28 22:54:17.994411,1774709657.9944303,1774709657.9944339,60.791319370269775,0.05,1,1,1774709657.9953098,1774709657.9915817,-0.0008759498596191406,0.0028486251831054688,1774709657.9609513,1774709657.9618344,0.03348255157470703,0.03259587287902832,241393,1774709657.9953098,ego_vehicle/odometry,ego_vehicle,3.7630660498651665,1.0632797951276638,0.13527868688106537,-0.06227707916061019,0.03030153701171351,0.9975830217525472,0.0056122167641344395,0.060263335704803474,0.12491785734891894,3.134111166000366,0.00040435791015625,0.0,0.0,-0.00032540393294766545,0.0019288227194920182,0.00265145068988204,-0.1686679869890213,0.24045614898204803,9.802982330322266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.02876814045588782,0.008467294532362057,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,-0.0,0.09,0.25,10.01,0.0,0.0,0.0,-0.00024325426784344018,0.006299567874521017,6496,1774709657.9609513,ego_vehicle,1.2,24.326957321119426,0.0,-0.02974427361182553,-0.6031929837974398,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1215,2026-03-28 22:54:18.044373,1774709658.044391,1774709658.044394,60.84127998352051,0.05,1,1,1774709658.0548403,1774709658.0411506,-0.010446310043334961,0.003240346908569336,1774709658.0109384,1774709658.0123792,0.033455610275268555,0.03201174736022949,241398,1774709658.0548403,ego_vehicle/odometry,ego_vehicle,3.764780448856877,1.0608810201943304,0.13436582684516907,-0.062216367252963124,0.03029623840852553,0.9975863064467327,0.0057291163458005785,0.06023799628019333,0.12480326741933825,3.1338717937469482,0.0,0.0,0.0,0.0034254970960319042,-0.00046652049059048295,-0.003218012163415551,-0.2094181925058365,0.14692199230194092,9.764533996582031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.027499675984310704,0.008437015372816159,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,-0.003,0.05,0.16,10.040000000000001,0.0,0.0,0.0,-0.0002402937097940594,0.0037169402930885553,6497,1774709658.0109384,ego_vehicle,1.2,23.998097631518466,0.0,-0.028687721509280104,-0.5739023362957121,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1216,2026-03-28 22:54:18.094381,1774709658.0944057,1774709658.0944092,60.891294717788696,0.05,1,1,1774709658.064753,1774709658.0935144,0.029656171798706055,0.0008912086486816406,1774709658.0616546,1774709658.0625327,0.03275465965270996,0.03187298774719238,241403,1774709658.064753,ego_vehicle/odometry,ego_vehicle,3.764528528008332,1.061101247098541,0.1343192607164383,-0.06221837626500001,0.03027488592954746,0.9975869447735105,0.005708988908093558,0.06019754707813263,0.12480591237545009,3.1339097023010254,0.00040435791015625,0.0,0.0,0.0018037940608337522,0.0014020748203620315,0.003721464890986681,-0.16144032776355743,0.24222074449062347,9.79460620880127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.02979895132865134,0.00819764311939819,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,0.001,0.09,0.26,10.03,0.0,0.0,0.0,-0.00031872629188001156,0.001959867076948285,6498,1774709658.0616546,ego_vehicle,1.2,23.66107730896179,0.0,-0.03041200356595805,-0.5996506395787959,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1217,2026-03-28 22:54:18.144522,1774709658.144538,1774709658.1445413,60.94142699241638,0.05,1,1,1774709658.064753,1774709658.1410892,0.0797882080078125,0.0034487247467041016,1774709658.1109276,1774709658.1118362,0.03361368179321289,0.032701730728149414,241408,1774709658.064753,ego_vehicle/odometry,ego_vehicle,3.764528528008332,1.061101247098541,0.1343192607164383,-0.06221837626500001,0.03027488592954746,0.9975869447735105,0.005708988908093558,0.06019754707813263,0.12480591237545009,3.1339097023010254,-0.00040435791015625,0.0,0.0,0.0034232144244015217,-0.0007323421887122095,-0.0018850697670131922,-0.2010272890329361,0.14632663130760193,9.777149200439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.029594148673927772,0.008235551673475339,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.001,0.0,-0.003,0.06,0.17,10.03,0.0,0.0,0.0,-7.327563071157783e-05,0.0033330745063722134,6499,1774709658.1109276,ego_vehicle,1.2,24.33771109225603,0.0,-0.0302374008057076,-0.613671175481786,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1218,2026-03-28 22:54:18.194388,1774709658.1944044,1774709658.1944087,60.99129343032837,0.05,1,1,1774709658.1738057,1774709658.193226,0.020602941513061523,0.0011782646179199219,1774709658.1609602,1774709658.1627517,0.03344845771789551,0.03165268898010254,241413,1774709658.1738057,ego_vehicle/odometry,ego_vehicle,3.770170779859773,1.0578979942820854,0.13739833235740662,-0.062272535637412745,0.030145906319048114,0.9975887914641016,0.005473461672806965,0.05996753275394439,0.1248992532491684,3.1343703269958496,0.00040435791015625,0.0,0.0,0.00020504170970525593,0.0008810394210740924,0.002396681345999241,-0.1818082183599472,0.21219545602798462,9.79165267944336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03252694343296492,0.008235551673475339,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,0.0,-0.0,0.09,0.27,10.03,0.0,0.0,0.0,-0.0004695267416536808,-0.001371538732200861,6500,1774709658.1609602,ego_vehicle,1.2,23.968142848365204,0.0,-0.032718639346079534,-0.6539448976961301,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1219,2026-03-28 22:54:18.244394,1774709658.2444062,1774709658.2444103,61.041295289993286,0.05,1,1,1774709658.2431781,1774709658.2412727,0.001232147216796875,0.003133535385131836,1774709658.2109406,1774709658.2114959,0.03346967697143555,0.03291034698486328,241418,1774709658.2431781,ego_vehicle/odometry,ego_vehicle,3.768377192546063,1.0585638981104484,0.13693749904632568,-0.06220430272369919,0.030192329015309143,0.9975913848762779,0.005520580759292561,0.060055036097764976,0.12476575374603273,3.13427734375,-0.00040435791015625,0.0,0.0,0.0023593048099428415,-0.0007301712757907808,-0.003216369077563286,-0.19264286756515503,0.15711897611618042,9.795775413513184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03284505053229094,0.008696176368299557,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.002,0.05,0.17,10.01,0.0,0.0,0.0,-0.00019808158685918897,0.0014130405616015196,6501,1774709658.2109406,ego_vehicle,1.2,24.00947654039049,0.0,-0.033229388251578694,-0.6648501813981716,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1220,2026-03-28 22:54:18.294375,1774709658.294388,1774709658.2943916,61.09127712249756,0.05,1,1,1774709658.3026345,1774709658.2910755,-0.00824284553527832,0.0033125877380371094,1774709658.2609203,1774709658.2614942,0.03347134590148926,0.03289389610290527,241423,1774709658.3026345,ego_vehicle/odometry,ego_vehicle,3.767852013346752,1.055458543593503,0.13503780961036682,-0.06234960232667053,0.030127307759234112,0.9975843500571008,0.005507897787541493,0.059925787150859826,0.1250555515289307,3.134303331375122,0.00040435791015625,0.0,0.0,0.0015454362146556377,-0.00019964625244028866,0.002915280405431986,-0.19566521048545837,0.20808300375938416,9.799376487731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03217998702774903,0.008603193122449948,1.2004043579101562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,-0.0,0.09,0.26,10.0,0.0,0.0,0.0,-0.0001114208935177885,0.0016729367198422551,6502,1774709658.2609203,ego_vehicle,1.2,24.009768614458476,0.0,-0.03262221183232816,-0.6527097981550406,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1221,2026-03-28 22:54:18.344411,1774709658.3444276,1774709658.3444312,61.141316652297974,0.05,1,1,1774709658.3521776,1774709658.341364,-0.007746458053588867,0.003063678741455078,1774709658.3109267,1774709658.3115308,0.033504486083984375,0.03289675712585449,241428,1774709658.3521776,ego_vehicle/odometry,ego_vehicle,3.766670311047661,1.0559096548840805,0.1346564143896103,-0.0623263465037515,0.03011155675188969,0.9975864623232267,0.005474565818532004,0.05989827215671541,0.1250068545341492,3.134366989135742,0.0,0.0,0.0,0.0023614754900336266,-0.001265756436623633,-0.0029532110784202814,-0.17461980879306793,0.15532781183719635,9.769928932189941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03519964436846486,0.008629180747572018,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,-0.001,-0.003,0.06,0.15,10.02,0.0,0.0,0.0,-0.00018467650806996971,0.0007353296387009323,6503,1774709658.3109267,ego_vehicle,1.2,23.996923114518257,0.0,-0.03502149000584674,-0.7003400025218115,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1222,2026-03-28 22:54:18.394440,1774709658.3944554,1774709658.3944588,61.19134449958801,0.05,1,1,1774709658.3918114,1774709658.3911078,0.00264739990234375,0.003347635269165039,1774709658.360958,1774709658.3616831,0.03350067138671875,0.03277230262756348,241433,1774709658.3918114,ego_vehicle/odometry,ego_vehicle,3.769203147067897,1.0538451650117722,0.13554537296295166,-0.06233414969253602,0.03003203616506359,0.9975882434766312,0.005497914431693055,0.05973528698086739,0.1250233054161072,3.134310483932495,0.00040435791015625,0.0,0.0,0.0004771478706970811,0.0003314451896585524,0.0034484174102544785,-0.20286400616168976,0.23026490211486816,9.78615665435791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03488804854264874,0.008692838508192136,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,0.0,-0.0,0.11,0.25,9.96,0.0,0.0,0.0,-0.0005321897333487868,-0.0026256507262587547,6504,1774709658.360958,ego_vehicle,1.2,23.97680793233566,0.0,-0.03481354237209523,-0.6958324868918125,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1223,2026-03-28 22:54:18.444618,1774709658.444635,1774709658.4446392,61.24152398109436,0.05,1,1,1774709658.4314463,1774709658.4413214,0.013192892074584961,0.0033135414123535156,1774709658.4109595,1774709658.4119196,0.03367972373962402,0.0327153205871582,241438,1774709658.4314463,ego_vehicle/odometry,ego_vehicle,3.7683232769500403,1.0542252999799222,0.1352529376745224,-0.062275290313179896,0.030061166062347617,0.9975909094373554,0.005521948870782025,0.05979088693857192,0.12490706145763396,3.1342623233795166,0.0,0.0,0.0,0.003697123844176531,-0.0015303324908018112,-0.004285510163754225,-0.1740248203277588,0.14753077924251556,9.781949996948242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.036894866677751825,0.008636333304945065,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.001,-0.001,-0.003,0.06,0.16,10.01,0.0,0.0,0.0,-0.00011744024232029915,0.0028576476033777,6505,1774709658.4109595,ego_vehicle,1.2,23.991232450444578,0.0,-0.03638571722001048,-0.7276937070066788,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1224,2026-03-28 22:54:18.494394,1774709658.4944108,1774709658.494414,61.29129981994629,0.05,1,1,1774709658.480986,1774709658.491057,0.013427972793579102,0.0033538341522216797,1774709658.4609296,1774709658.4617205,0.033484458923339844,0.03269028663635254,241443,1774709658.480986,ego_vehicle/odometry,ego_vehicle,3.7672002891692467,1.0546282028005116,0.13484856486320496,-0.06234684763697276,0.03001198930869954,0.9975881793965902,0.0054749808824522675,0.05969782546162605,0.1250472217798233,3.134354829788208,0.00040435791015625,0.0,0.0,0.0015442617004737258,0.0005941879935562611,0.003179427469149232,-0.18487802147865295,0.242272287607193,9.79515266418457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091552734375,0.091552734375,0.091552734375,0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.03651438690368606,0.00858817275196655,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,-0.001,0.001,0.09,0.24,9.92,0.0,0.0,0.0,-0.0004943693638779223,-0.0015161068877205253,6506,1774709658.4609296,ego_vehicle,1.2,24.00625850175235,0.0,-0.03604649064772409,-0.7213608837914178,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1225,2026-03-28 22:54:18.544397,1774709658.5444114,1774709658.5444157,61.34130048751831,0.05,1,1,1774709658.540435,1774709658.541189,0.0039806365966796875,0.0032224655151367188,1774709658.5109193,1774709658.5114565,0.03349637985229492,0.03295493125915527,241448,1774709658.540435,ego_vehicle/odometry,ego_vehicle,3.7626981169378895,1.0548597571031944,0.13482002913951874,-0.062299598149205916,0.03032097433791456,0.9975809483351744,0.0056258425449940905,0.060300745069980614,0.12496393173933028,3.134087562561035,-0.0008087158203125,0.0,0.0,0.0034256037324666977,-0.0004620741819962859,-0.004014295991510153,-0.19439779222011566,0.13251283764839172,9.76575756072998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18310546875,-0.18310546875,-0.18310546875,-0.18310546875,1,0,0,0,1,1,0.0,0.0,-0.036157224040977626,0.008680679160657956,1.1995956420898437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.003,0.06,0.17,10.02,0.0,0.0,0.0,-0.00034623287501744926,0.0008204220794141293,6507,1774709658.5109193,ego_vehicle,1.2,23.99688403629383,0.0,-0.035817005238865114,-0.7164885325417036,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1226,2026-03-28 22:54:18.594366,1774709658.5943813,1774709658.5943847,61.39127039909363,0.05,1,1,1774709658.5701582,1774709658.593916,0.02422642707824707,0.00046539306640625,1774709658.5613387,1774709658.5639465,0.03304600715637207,0.030434846878051758,241453,1774709658.5701582,ego_vehicle/odometry,ego_vehicle,3.7620712671568137,1.055081819454792,0.1345713883638382,-0.0623577471284489,0.03027345184077106,0.9975790039219151,0.005582151992605159,0.06021059304475783,0.12507741153240204,3.1341729164123535,0.0,0.0,0.0,-0.00031991966534405947,6.70549925416708e-05,0.002382982289418578,-0.17408278584480286,0.23806631565093994,9.814391136169434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,1,0.0,0.0,-0.03591743606624858,0.008413411933485104,1.2008087158203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,0.001,0.0,0.001,0.09,0.22,9.92,0.0,0.0,0.0,-0.0006230651633813977,-0.0019386664498597383,6508,1774709658.5613387,ego_vehicle,1.2,23.80042817366958,0.0,-0.035438611546090154,-0.7028784405644135,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
1227,2026-03-28 22:54:18.644472,1774709658.6444893,1774709658.6444933,61.441378355026245,0.05,1,1,1774709658.6097865,1774709658.6442614,0.034706830978393555,0.00022792816162109375,1774709658.610916,1774709658.6116064,0.03357744216918945,0.0328829288482666,241458,1774709658.6097865,ego_vehicle/odometry,ego_vehicle,3.764085477123158,1.0548392760497611,0.13474223017692566,-0.062354792558419914,0.030331494482004884,0.9975774679708629,0.005574556872663399,0.06032837182283401,0.12507146596908567,3.134195327758789,-0.00040435791015625,0.0,0.0,0.004492233972996473,-0.0010013210121542215,-0.0024210363626480103,-0.20520932972431183,0.11575683951377869,9.760316848754883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091552734375,-0.091552734375,-0.091552734375,-0.091552734375,1,0,0,0,1,1,0.0,0.0,-0.0357310200547188,0.008498765784803464,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,3.1415926,0.0,0.0,0.0,-0.0,0.0,-0.003,0.05,0.18,10.07,0.0,0.0,0.0,-0.000538197229616344,0.0005739319603890181,6509,1774709658.610916,ego_vehicle,1.2,24.19643709779593,0.0,-0.03552419502123626,-0.7165405742752787,0.0,0.0,0.18082355444761963,0.0,2,0,0,0,0,1
