10,5193,5193,39.7932,-86.2389,0.266973
-115.36055717953,-40.6739892851098,0,-1.59341044426514,16.1801372730218,0.00102557984321668
-115.36507961754,-40.8739381474583,0,-1.59340806415334,16.1615853855316,0.0011296526325384
-115.369601103743,-41.0738870311018,0,-1.59316354704626,16.1430121778595,0.00107590870350381
-115.374025759382,-41.2738380811678,0,-1.59291442273341,16.1244175762884,0.00115078417607955
-115.378447620762,-41.4737891923786,0,-1.59266815197761,16.1058015068026,0.00111487659582028
-115.382773791675,-41.6737423975173,0,-1.59241500794608,16.0871638947493,0.00116748866427068
-115.387094419618,-41.8736957212077,0,-1.59216697198143,16.0685046653514,0.00114677685918502
-115.391321398831,-42.0736510478353,0,-1.59190975729964,16.0498237429705,0.00118133555781117
-115.395539164329,-42.2736065669345,0,-1.59165994450695,16.0311210520877,0.00117399493793824
-115.399666240222,-42.4735639805119,0,-1.59139860778736,16.0123965160338,0.00119323352208827
-115.40377949369,-42.6735216759019,0,-1.59114700649011,15.9936500585605,0.00119796233036111
-115.407805949976,-42.8734811409186,0,-1.59088149588845,15.9748816019303,0.0012627423281038
-115.411813021073,-43.0734409913683,0,-1.59062809435106,15.9560910691689,0.00133916918469443
-115.415738136776,-43.2734024713256,0,-1.59035835756445,15.9372783814431,0.00127177420237859
-115.41963733422,-43.4733644534246,0,-1.59010314399431,15.9184434610429,0.00136044122898092
-115.423460383651,-43.6733279108188,0,-1.58982912825987,15.8995862280256,0.00128086514055992
-115.427249995038,-43.8732919989083,0,-1.58957209080642,15.880706603921,0.00138197827046678
-115.430970247774,-44.0732573952138,0,-1.58929374290001,15.8618045076788,0.00129001547749498
-115.434648539396,-44.2732235613177,0,-1.58903486965487,15.8428798600256,0.00140378260850002
-115.438265260257,-44.4731908569693,0,-1.5887521358895,15.8239325788251,0.00130806755882136
-115.441830476915,-44.6731590707223,0,-1.58849141488734,15.8049625839353,0.00141701449547885
-115.445342925944,-44.8731282250982,0,-1.58820424111196,15.7859697921792,0.00133640773935484
-115.448793290766,-45.0730984536733,0,-1.58794166032978,15.7669541224547,0.00142029020153536
-115.452200723203,-45.2730694250771,0,-1.58764999192853,15.7479154906162,0.00136622898264155
-115.455534437462,-45.4730416331112,0,-1.58738553928719,15.728853814481,0.00142241936775209
-115.458836103726,-45.6730143787539,0,-1.58708932117726,15.7097690090375,0.00139755407358012
-115.462051346652,-45.8729885282723,0,-1.58682298453991,15.6906609908679,0.0014233818214731
-115.465246492316,-46.0729630042541,0,-1.58652216117159,15.6715296742323,0.00143040600969353
-115.468341420912,-46.2729390545926,0,-1.58623624420243,15.652374974286,0.00142315718842043
-115.471422213841,-46.4729153231862,0,-1.58594844370062,15.6331968049088,0.00146480799113921
-115.474402035542,-46.6728931236107,0,-1.58564016204202,15.6139950794475,0.00142582731084319
-115.477359529816,-46.8728712506552,0,-1.58536810002764,15.594769711525,0.00149668101251469
-115.480230538356,-47.0728506428684,0,-1.58505505601414,15.5755206126632,0.0014501054536336
-115.483062828117,-47.2728305803377,0,-1.58478106089016,15.5562476958963,0.00150731463585746
-115.485824249476,-47.4728115158092,0,-1.58446319714909,15.5369508712643,0.0014746867772087
-115.488529405919,-47.6727932126819,0,-1.58418725649865,15.5176300509747,0.00151801654898266
-115.491180461127,-47.8727756416757,0,-1.5838645151857,15.4982851438123,0.00149957381825414
-115.493756532312,-48.0727590438493,0,-1.58358661653758,15.4789160608635,0.00152878705335526
-115.496296437425,-48.272742915404,0,-1.58325893933605,15.4595227099434,0.00152476911150225
-115.498741448096,-48.4727279656081,0,-1.58297086532407,15.4401050006595,0.00153936660736678
-115.501166132471,-48.672713266434,0,-1.58264639828395,15.4206628402959,0.00155053504623701
-115.503481365568,-48.8726998652243,0,-1.58231066821392,15.4011961364721,0.00156511654200437
-115.505771767196,-49.0726867444378,0,-1.58202682018551,15.3817047966279,0.00156151313288274
-115.507973468324,-49.272674625351,0,-1.58168598913657,15.3621887259142,0.00159118206928089
-115.510127545926,-49.4726630169447,0,-1.5814001326699,15.342647831272,0.00157256100850338
-115.512214911044,-49.6726521239152,0,-1.58105414048603,15.3230820161753,0.00161756573529521
-115.5142305993,-49.872641958369,0,-1.58076626283859,15.3034911865824,0.00158787035690413
-115.516202819294,-50.0726322340033,0,-1.58041504888964,15.2838752447737,0.00164007869884429
-115.518078028652,-50.2726234381886,0,-1.5801079728152,15.2642340951518,0.00163873130400831
-115.519927423808,-50.4726148854629,0,-1.57976864044758,15.2445676395644,0.00162743368529661
-115.521666905808,-50.6726073208258,0,-1.57940885892095,15.224875780027,0.00168732112258955
-115.523372393996,-50.8726000418624,0,-1.57911484073341,15.2051584187266,0.00161745626273959
-115.524994272877,-51.0725934655266,0,-1.57874966567089,15.1854154549216,0.00171493161944815
-115.526553695899,-51.2725873771927,0,-1.57845357479492,15.1656467901898,0.00164800459857494
-115.528057142049,-51.4725817262371,0,-1.57808294372296,15.1458523221638,0.00172372557935779
-115.529468316755,-51.6725767414121,0,-1.57777638437744,15.1260319510266,0.00170526432586264
-115.530849142352,-51.8725719736782,0,-1.57740861712604,15.1061855736785,0.00170621282961573
-115.532113213495,-52.0725679789487,0,-1.57702899658641,15.086313087909,0.00176445337145234
-115.533342194071,-52.2725641953971,0,-1.5767266094062,15.0664143912549,0.00169161717468056
-115.534485312536,-52.4725609285709,0,-1.57634135576606,15.0464893782241,0.001812577271691
-115.53556019421,-52.6725580309851,0,-1.57603684356626,15.0265379457953,0.00172995561638858
-115.536581509583,-52.8725554232554,0,-1.5756458925116,15.0065599867667,0.00179145719211737
-115.537500012804,-53.0725533090225,0,-1.57530094781127,14.9865553964789,0.00179398422438847
-115.538383351847,-53.2725513541497,0,-1.5749425288346,14.9665240675369,0.00176902058969356
-115.539158488791,-53.4725498520509,0,-1.57454215292491,14.9464658921151,0.00185977228793976
-115.539881678748,-53.6725485351297,0,-1.5742311862274,14.9263807633459,0.00179978754136984
-115.540532429807,-53.8725474764345,0,-1.57382493050469,14.9062685703829,0.00186861135549167
-115.541093118325,-54.0725466825795,0,-1.57350290785929,14.8861292052755,0.00183511459507191
-115.541615060882,-54.27254600043,0,-1.57309958398634,14.8659625561018,0.00184923905055441
-115.542014420341,-54.4725456017096,0,-1.57268357473696,14.8457685122536,0.00189910466167303
-115.542369959589,-54.6725452765748,0,-1.57236603336517,14.8255469628194,0.00188103941332405
-115.542642302684,-54.8725450911478,0,-1.57194395797957,14.8052977932484,0.00191237668117387
-115.542829011941,-55.0725449949475,0,-1.57162365610985,14.7850208918998,0.00191321629668397
-115.542973234362,-55.2725449428775,0,-1.57119598910947,14.764716142687,0.00193233793703847
-115.542988876854,-55.4725449422658,0,-1.57076382412368,14.7443834314671,0.00193916421297764
-115.542960233294,-55.6725449307586,0,-1.57043958663982,14.7240226433706,0.00196519427036088
-115.542846180802,-55.8725448982387,0,-1.57000116529686,14.7036336598301,0.00195268025902109
-115.542642168744,-56.0725447850467,0,-1.56966028936329,14.6832163652896,0.00199843486074508
-115.542391765942,-56.2725446264844,0,-1.56922992205009,14.6627706397984,0.00201838232466626
-115.542015607136,-56.4725442727455,0,-1.56878106767557,14.6422963648238,0.00197995821533252
-115.541585662869,-56.6725438000409,0,-1.56845001143527,14.6217934217064,0.00205231700863751
